Fide id	Name	Federation	Year_of_birth	Title	Standard_Rating	Rapid_rating	Blitz_rating	Inactive_flag	age
5036577	Kumari Rama	IND	1993.0		1837			wi	28
4156609	Kuteneva, Galina	RUS	1946.0		1837	1906.0	1890.0	wi	75
12401340	Le, Thi Hoa	VIE	1992.0		1837			wi	29
2280426	Marco Francisco, Miriam	ESP	1988.0		1837		1771.0	wi	33
12951951	Morio, Estelle	GER	1998.0		1837				23
14205408	Narzikulova, Gulhae	UZB	1997.0		1837	1784.0	1790.0		24
34100587	Nugamanova, Rozalia	RUS	1999.0		1837	1742.0	1659.0		22
4147448	Nurieva, Amina	RUS	1993.0		1837			wi	28
4903943	Otgonsuvd Batsaikhan	MGL	2000.0	WFM	1837	1754.0	1778.0	wi	21
4909909	Oyunchimeg, Gungaadash	MGL	1964.0		1837	1816.0	1838.0	wi	57
1138065	Pawlicka, Alicja	POL	1990.0		1837			wi	31
3301346	Prado, Alexandra	BOL	1995.0	WCM	1837	1860.0	1667.0		26
44186835	Pugacheva, Natalia	RUS	1992.0		1837	1697.0	1622.0	wi	29
337730	Simonova, Adela	CZE	1992.0		1837	1853.0	1818.0	wi	29
1270593	Stoer, Agnes	GER	1993.0		1837				28
1271730	Stoll, Katja	GER	1996.0		1837			wi	25
14157950	Tokarenko, Ariana	UKR	1998.0		1837			wi	23
4127617	Zabara, Anna	RUS	1992.0		1837			wi	29
126411	Zalimben, Maria Luz	ARG	1997.0		1837	1857.0		wi	24
4407032	Agudelo Rodriguez, Carmen Emilia	COL	1990.0		1836			wi	31
1312820	Andersen, Randi	SUI	1968.0		1836			wi	53
5007089	Anjali R. Sagar	IND	1970.0		1836	1736.0	1737.0		51
13403753	Baghirova, Khatun	AZE	1997.0	WCM	1836	1851.0	1739.0		24
12905429	Bork, Sophie	GER	1998.0		1836			wi	23
3600947	Brito Heredia, Danya	ECU	1995.0		1836			wi	26
14509822	Detelic, Maja	CRO	1985.0		1836			wi	36
9200606	El Flow, Khuloud	LBA	1992.0	WFM	1836			wi	29
24173746	Fokina, Elina	RUS	2001.0		1836	1815.0	1710.0	wi	20
34106690	Gizova, Ulyana	RUS	1997.0		1836	1858.0		wi	24
2263521	Herrero Crespo, Mercedes	ESP	1977.0		1836			wi	44
2137984	Hoshino, Karen	JPN	2001.0	WFM	1836	1708.0	1666.0		20
2216795	Jover Fuentes, Conchita	ESP	1961.0		1836				60
11603569	Kane, Marta	LAT	1994.0		1836	1784.0	1687.0		27
24128422	Leolko, Valeria	RUS	1974.0		1836	1715.0	1748.0	wi	47
2501775	Menon Jayadev, Poornima	IRL	1992.0	WFM	1836			wi	29
12407232	Nguyen, Thi Thao Linh	VIE	1993.0		1836			wi	28
2811138	Porat, Hen	ISR	1997.0		1836	1921.0		wi	24
14132087	Protsyuk, Svitlana	UKR	1995.0		1836	1763.0	1845.0	wi	26
14605350	Ramadani, Sarah	SLO	1999.0		1836	1840.0	2012.0	wi	22
12802301	Ramanauskaite, Giedre	LTU	1982.0		1836	1778.0	1743.0	wi	39
3514587	Rodriguez Perez, Roxalia	CUB	1996.0		1836			wi	25
16200594	Rudolph, Eva	GER	2004.0		1836				17
24533190	Ruiz Pardo, Claudia	ESP	2006.0		1836	1624.0	1501.0		15
332291	Sabolova, Gabriela	CZE	1992.0		1836	1873.0	1744.0		29
5213401	San Diego, Jerlyn Mae	PHI	2005.0		1836	1670.0	1665.0		16
3607798	Sarmiento Robles, Paula	ECU	1999.0	WFM	1836		1845.0		22
14123070	Shystarova, Svitlana	UKR	1984.0		1836	1813.0	1740.0		37
951048	Soklovacki, Marija	SRB	1974.0		1836				47
13605453	Sulamanidze, Mariam	GEO	1993.0		1836			wi	28
13304496	Vardanyan, Marlena	ARM	1941.0		1836			wi	80
1047558	Waardenburg, Feline	NED	2000.0		1836	1750.0	1773.0		21
24633992	Walther, Madlen	GER	1982.0		1836			wi	39
1124846	Zajkowska, Olga	POL	1985.0		1836	1802.0	1632.0	wi	36
24136670	Zamalova, Ramilya	RUS	1998.0		1836		1810.0	wi	23
24616826	Buechle, Regina	GER	1961.0		1835			wi	60
3509699	Castillo Calvet, Lisandra	CUB	1986.0		1835				35
13606530	Chanturia, Ani	GEO	1999.0		1835	1867.0	1555.0	wi	22
34165751	Dergileva, Ekaterina	RUS	2001.0		1835			wi	20
1194950	Filipska, Maja	POL	2003.0		1835	1560.0	1611.0		18
7118406	FIRDYA FEBRIYANTI	INA	2003.0		1835			wi	18
712329	Horvath, Ilona Klara	HUN	1996.0		1835		1831.0		25
730459	Keszler, Brigitta	HUN	1990.0		1835			wi	31
12543640	Kiana, Arab	USA	2000.0	WCM	1835	1859.0	1785.0		21
14511002	Mance, Jelena	CRO	1987.0		1835	1832.0		wi	34
24634158	Mohr, Fides	GER	1993.0		1835			wi	28
14128802	Mukhtarova, Anastasiia	UKR	2000.0		1835	1839.0	1773.0	wi	21
8200149	Naipal, Victoria	SUR	1989.0	WFM	1835			wi	32
14124114	Pershina, Ljudmila	UKR	1991.0		1835			wi	30
4667000	Pump, Karen	GER	1979.0		1835			wi	42
3510158	Rodriguez Alfonso, Lianet	CUB	1990.0		1835		1806.0	wi	31
1128728	Zawadka, Agata	POL	1987.0		1835			wi	34
24115665	Zyablitskaya, Maria	RUS	1986.0		1835		1832.0	wi	35
13707493	Bazylova, Anara	KAZ	1992.0		1834			wi	29
3306526	Condori, Ana Paula	BOL	2003.0	WCM	1834		1586.0		18
13502131	Davydova, Natalia	BLR	1982.0	WFM	1834			wi	39
4206770	Deli, Eleanna Ratzvika	GRE	1976.0		1834				45
726907	Elek, Monika	HUN	1986.0		1834			wi	35
6401074	Jose Polanco, Kenia	MNC	1985.0	WCM	1834	1827.0	1883.0		36
24638676	Kanibalotska, Yeyzaveta Elisabet	GER	1936.0		1834				85
648353	Lofi, Sarah	FRA	1984.0		1834			wi	37
3908208	Luces Camargo, Rosselys Alejandra	VEN	1999.0		1834	1722.0	1794.0		22
3406644	Maturana Castro, Daniela	CHI	1987.0		1834			wi	34
3303888	Molina, Jessica	BOL	2000.0	WFM	1834	1758.0	1627.0		21
14928450	Nadzamova, Sofia	SVK	2001.0		1834	1756.0	1764.0	wi	20
10700366	Nevska, Gerda	GCI	1988.0		1834	1820.0	1838.0		33
13518780	Norman, Kseniya	BLR	2007.0		1834	1496.0	1493.0		14
5108373	Padilla Garcia, Cecilia Xasive	MEX	1991.0		1834				30
2263556	Pau Giralda, Olga	ESP	1972.0		1834			wi	49
1134396	Podymska, Emilia	POL	1986.0		1834			wi	35
14546604	Putar, Lara	IRL	2007.0		1834	1516.0	1638.0		14
3800393	Rosales, Pierina	PER	1998.0	WFM	1834		1777.0	wi	23
5217962	Sebastian, Mhage Gerriahlou	PHI	2005.0		1834	1414.0	1391.0		16
119296	Strgacich, Aylen	ARG	1999.0	WFM	1834	1819.0	1796.0		22
3901360	Tellechea Pena, Jessica Briseida	VEN	1985.0		1834			wi	36
13605470	Tevzadze, Mariam	GEO	1993.0		1834	1982.0	1839.0		28
12406848	Tran, Thi Diem Quynh	VIE	2001.0	WFM	1834	1693.0	1727.0		20
24126403	Vilkova, Maria	RUS	1991.0		1834		1818.0	wi	30
4671678	Yanik, Emine	TUR	1976.0	WFM	1834	1805.0		wi	45
34118877	Akulova, Taisiya	RUS	2004.0		1833	1667.0	1636.0		17
1261002	Batagan, Ilinca-Petra	ROU	2005.0		1833	1672.0	1617.0		16
1271766	Blaschke, Franziska	GER	1996.0		1833			wi	25
698172	Colin, Stephanie	FRA	1981.0		1833			wi	40
16244729	Heutling, Elina	GER	2005.0		1833				16
30931134	Hu, Emily	USA	2002.0		1833				19
1128566	Kaniak, Monika	POL	1989.0		1833	1798.0	1618.0		32
14913232	Koscelanska, Maria	SVK	1990.0		1833	1927.0			31
14102030	Kosyachenko, Olga	UKR	1990.0		1833			wi	31
11603470	Maklakova, Nellija	LAT	1981.0		1833	1784.0	1832.0		40
1193953	Michalska, Aleksandra	POL	2002.0		1833	1570.0	1688.0		19
4175450	Nikitina, Aleksandra	RUS	1981.0		1833		1901.0	wi	40
1215981	Paduraru, Veronica	ROU	1986.0		1833			wi	35
5004365	Singh, Neha	IND	1980.0		1833				41
24174262	Spiridonova, Yana	RUS	2001.0		1833	1724.0	1767.0	wi	20
5067421	Vanessa, D`souza	IND	1995.0		1833			wi	26
2054795	Vigna, Liza	FRA	2001.0		1833	1506.0	1589.0	wi	20
1615416	Vokroj, Gabriela	AUT	1957.0		1833			wi	64
1134507	Wiczynska, Aneta	POL	1990.0		1833			wi	31
4696018	Wunderlich, Verena	GER	1966.0		1833			wi	55
34106607	Zhemchuzhina, Elizaveta	RUS	2001.0		1833	1749.0	1723.0	wi	20
14135833	Zibrova, Oksana	UKR	1968.0		1833			wi	53
10610529	Abdelmenaem, Sohayla	EGY	1997.0	WFM	1832	1737.0	1698.0	wi	24
710490	Adam, Olga	HUN	1980.0		1832				41
7602103	Ahmad Murad,Fatema Alzahraa.	SYR	2002.0		1832	1568.0	1596.0	wi	19
13402366	Beydullayeva, Rafiga	AZE	1984.0		1832			wi	37
302813	Boskova, Herta	CZE	1930.0		1832			wi	91
699330	Cecillon, Margot	FRA	1990.0		1832				31
644510	Durant Tatard, Marie	FRA	1988.0		1832		1826.0		33
4501560	Hanzatjan, Elvira	EST	1995.0		1832	1710.0	1730.0	wi	26
3207005	Harris, Rebecca	AUS	1989.0	WFM	1832			wi	32
14301920	Hattingh, Angelique	RSA	1992.0	WFM	1832			wi	29
325635	Holoubkova, Kamila	CZE	1989.0		1832			wi	32
24182567	Khrisanfova, Alena	RUS	1985.0		1832			wi	36
34188760	Kombar, Mariya	RUS	2004.0		1832	1694.0	1806.0		17
3311589	Mamani, Anahi	BOL	2004.0	WFM	1832		1586.0		17
1192051	Marcinczyk, Monika	POL	2004.0	WCM	1832	1704.0	1683.0		17
6400574	Munoz Santana, Doribel	DOM	1983.0	WCM	1832		1902.0	wi	38
4300882	Otene, Edith	NZL	1950.0		1832			wi	71
14909499	Petrigacova, Daniela	SVK	1989.0		1832	1810.0			32
24147770	Prilepina, Tatyana	RUS	1996.0		1832	1836.0		wi	25
309931	Ryvova, Anna	CZE	1970.0	WFM	1832	1867.0	1882.0		51
347167	Sikorova, Alena	CZE	1949.0		1832			wi	72
2262401	Sole Forteza, Jana	ESP	1985.0		1832			wi	36
5025532	Tejaswini, Reddy S.	IND	1995.0		1832			wi	26
13500600	Zaytseva, Kira	BLR	1997.0		1832	1748.0	1898.0	wi	24
34331980	Anisova, Mariya	RUS	1988.0		1831			wi	33
34133817	Arbynova, Agniya	RUS	1999.0		1831	1811.0	1799.0	wi	22
1104926	Autowicz, Boguslawa	POL	1964.0		1831			wi	57
2265117	Garcia Granero, Ana	ESP	1986.0		1831			wi	35
13402943	Gurbanova, Laman	AZE	1990.0		1831			wi	31
34400940	Guseva, Oksana	RUS	1974.0		1831	1694.0			47
14926628	Halamova, Maria	SVK	1996.0		1831	1787.0		wi	25
727890	Hegyvari, Brigitta	HUN	1983.0		1831				38
14122545	Ivanova, Svetlana	UKR	1986.0		1831	1829.0		wi	35
1133799	Jadanowska, Beata	POL	1988.0		1831			wi	33
14201275	Kim, Irina	UZB	1988.0		1831			wi	33
4118898	Kogan, Elvira	RUS	1971.0		1831	1610.0	1739.0		50
322385	Mala, Anna	CZE	1990.0		1831	1920.0	1875.0		31
22242279	Mauleon Carranza, Nerea	ESP	1982.0		1831			wi	39
1138359	Nawrot, Elzbieta	POL	1992.0		1831			wi	29
14206951	Oblaeva, Gulzoda	UZB	1997.0		1831			wi	24
5104408	Perez Trinidad, Carmen Daniela	MEX	1992.0		1831			wi	29
841412	Polin, Giulia	ITA	1993.0		1831	1777.0	1750.0		28
727270	Racz, Judit	HUN	1982.0		1831			wi	39
13500171	Razhkova, Anastasiya	BLR	1994.0		1831			wi	27
25098160	Sagar Siya	IND	2007.0		1831	1442.0	1334.0		14
5115574	Sanchez Matias, Nuria Ange	MEX	1996.0	WCM	1831	1807.0		wi	25
5001102	Shoumi, Mukerjee	IND	1998.0		1831	1813.0	1871.0	wi	23
1711946	Tadjerbashi, Kamelia	SWE	1987.0		1831			wi	34
2908425	Tsvetkova, Svetlana	BUL	1987.0		1831			wi	34
412830	Wang, Maria	ENG	1996.0		1831			wi	25
1104683	Wesolowska, Hanna	POL	1956.0	WFM	1831	1749.0			65
1131680	Bator, Magdalena	POL	1990.0		1830			wi	31
13604236	Bibilashvili, Lali	GEO	1985.0	WCM	1830	1688.0	1725.0		36
654779	Cloarec-Hubert, Audrey	FRA	1988.0		1830				33
5216290	Derotas, Vic Glysen	PHI	2001.0		1830	1766.0	1829.0		20
3901262	Garcia La Rosa, Lorena Estefania	VEN	1986.0	WCM	1830		1975.0	wi	35
12955850	Hiebsch, Catalina, Dr.	GER	1967.0		1830				54
34127639	Ivanova, Elina	RUS	2002.0		1830	1557.0	1601.0	wi	19
1149334	Jaskiewicz, Kamila	POL	1997.0		1830	1823.0	1740.0	wi	24
2113287	Kanzler, Karina Daniela Ferreira	BRA	1988.0		1830	1893.0	1854.0		33
13310437	Khachatryan, Marieta	ARM	2004.0		1830	1822.0	1844.0		17
5116945	Lazo Gomez, Ingrid Shadani	MEX	1994.0		1830			wi	27
13505742	Maltseva, Diana	BLR	1994.0		1830			wi	27
10614842	Moaataz, Alaa	EGY	1994.0		1830		1799.0	wi	27
1270514	Moeller, Hannah	GER	2000.0		1830	1655.0	1733.0		21
2268485	Munoz Angel, Anabel	ESP	1989.0		1830			wi	32
14124530	Myronenko, Natalya	UKR	1984.0	WCM	1830	1846.0	1822.0		37
24130605	Neporozhnyaja, Tatyana	RUS	1991.0		1830			wi	30
1434144	Nicolajsen, Thea	DEN	1996.0		1830			wi	25
6504396	Nunez Gonzalez, Neeshmy	CRC	1995.0	WCM	1830	1799.0	1723.0	wi	26
34147028	Pescherova, Snezhana	RUS	1998.0		1830			wi	23
12400211	Pham, Hong Minh	VIE	1996.0	WFM	1830	1810.0	1829.0	wi	25
865273	Restifo, Katiuscia	ITA	1974.0		1830	1870.0			47
4197364	Samojlova, Galina	RUS	1942.0		1830	1788.0		wi	79
5107415	Solis Mendoza, Mariana	MEX	1986.0		1830			wi	35
910562	Stojanovic, Marija Z	SRB	1984.0		1830			wi	37
34127833	Suverneva, Aliona	RUS	2001.0		1830	1792.0	1772.0	wi	20
1139738	Szerszen, Joanna	POL	1989.0		1830			wi	32
4902467	Tsetsenbileg, Munkhbayar	MGL	2005.0		1830	1531.0	1481.0	wi	16
366021	Vavrinkova, Eliska	CZE	2001.0		1830	1648.0	1817.0		20
1270049	Weber, Sandra	GER	1998.0		1830			wi	23
1173030	Wilk, Oktawia	POL	1998.0		1830	1659.0	1458.0		23
13403370	Yelmarova, Natavan	AZE	1989.0		1830			wi	32
24166014	Zhivotovskaya, Asya	RUS	1998.0		1830	1819.0	1791.0		23
24127183	Zlobina, Darya	RUS	1994.0		1830			wi	27
2270579	Armesto Robledo, Barbara Belen	ESP	1987.0		1829	1821.0	1736.0	wi	34
14117460	Babich, Evgeniya	UKR	1991.0		1829			wi	30
394106	Bartosova, Hana	CZE	2002.0		1829	1537.0	1788.0		19
24173380	Dorofeeva, Nyurguiaana	RUS	2000.0		1829	1743.0	1775.0		21
32051808	Fernandez Rodriguez, Sara	ESP	2002.0		1829	1513.0	1461.0	wi	19
12981966	Fock, Sana	GER	2001.0		1829	1793.0	1650.0		20
3901742	Garcia La Rosa, Maria Edelmira	VEN	1946.0		1829		1827.0	wi	75
14119307	Gonchar, Mariya	UKR	1993.0		1829	1816.0		wi	28
12804312	Juciute, Henrieta	LTU	1993.0		1829	1862.0	1878.0	wi	28
30930120	Kokish, Iris Roberta	USA	1990.0		1829			wi	31
16270576	Kuenle, Teresa	GER	1975.0		1829				46
871630	Lazzarini, Sabrina	ITA	1997.0		1829	1918.0	1783.0	wi	24
24179078	Makarova, Darya	RUS	1997.0		1829	1773.0	1766.0	wi	24
3902773	Mena, Ailen Oriana	AHO	1999.0	WFM	1829	1561.0	1534.0		22
3522563	Morales Neyra, Flora	CUB	1963.0		1829		1824.0	wi	58
44190026	Pronkina, Aryuna	RUS	2000.0		1829	1802.0	1760.0	wi	21
728489	Ruszin, Rita	HUN	1989.0		1829			wi	32
5020905	Sathya, Priya S.V.	IND	1992.0		1829			wi	29
14944596	Sosovickova, Jana	SVK	2005.0		1829	1704.0	1723.0		16
12406856	Tran, Thi Hong Phan	VIE	2002.0	WFM	1829			wi	19
12407291	Tran, Thi Kim Cuong	VIE	1991.0		1829			wi	30
5117810	Vazquez Flores, Janet Sarai	MEX	1996.0	WFM	1829		1847.0	wi	25
6361021	Yorgun, Yaren Naz	TUR	2002.0		1829	1597.0		wi	19
14204525	Abdel Madjid, Dina	UZB	1999.0		1828	1863.0	1946.0	wi	22
54118360	Avilova, Diana	RUS	2000.0		1828	1683.0	1868.0	wi	21
4409817	Ceballos, Nilka	COL	1992.0		1828			wi	29
2022249	Chikkala, Srikar	USA	1999.0		1828			wi	22
22712739	De Medeiros, Sara Soares	BRA	2004.0		1828	1769.0			17
3915530	Descarrega Zacarias, Vanessa	VEN	2000.0		1828	1784.0	1719.0	wi	21
4159373	Gafiatullina, Erdene	RUS	1996.0		1828			wi	25
13605216	Galdavadze, Ana	GEO	1994.0		1828			wi	27
2902451	Georgieva, Emilia	BUL	1967.0		1828	1841.0	1743.0		54
4402073	Gomez, Maria Helena	COL	1958.0		1828	1816.0	1684.0	wi	63
4214013	Goutioudi, Irini	GRE	1988.0		1828	1806.0		wi	33
5117488	Herrera Camara, Genny Ceci	MEX	1997.0	WCM	1828	1800.0	1877.0		24
705390	Karikas, Marianna	HUN	1995.0		1828	1801.0	1887.0	wi	26
1511602	Kyrkjebo, Marte B.	NOR	1998.0		1828	1724.0	1676.0		23
659207	Magnin, Segolene	FRA	1988.0		1828			wi	33
735892	Major-Zeman, Adrienn	HUN	1986.0		1828			wi	35
14003902	Mekanova, Annagozel	TKM	2002.0	WFM	1828	1691.0	1670.0		19
1632078	Moerwald, Magdalena	AUT	2003.0		1828	1723.0	1823.0		18
30939836	Mou, Iris	USA	2009.0	WCM	1828				12
2229447	Piay Garcia, Alba	ESP	1982.0		1828	1638.0			39
661538	Planchon, Corinne	FRA	1968.0		1828			wi	53
5045762	Rathore, Sonakshi	IND	1996.0		1828	1932.0	1933.0		25
2126850	Sakada, Carolina Contrera	BRA	1995.0		1828			wi	26
5098483	Salini R	IND	1998.0		1828			wi	23
5600103	Sciortino, Marilyn	MLT	1960.0		1828			wi	61
23712236	Voriskova, Anna	CZE	2006.0		1828	1645.0	1676.0		15
2615657	Wang, Constance	CAN	2001.0	WFM	1828				20
16286448	Wellenreich, Jenni	GER	1974.0		1828			wi	47
2809184	Yakobov, Diana	ISR	1994.0		1828			wi	27
24182095	Akhunova, Syumbel	RUS	1996.0		1827	1688.0	1785.0	wi	25
5046424	Anjana Krishna, S	IND	1995.0		1827	1947.0	1895.0	wi	26
1218786	Ardelean, Lorela-Daniela	ROU	1998.0		1827	1608.0	1533.0		23
14116995	Badik, Yaryna	UKR	1998.0		1827	1771.0	1720.0	wi	23
646180	Bodlenner, Camille	FRA	1989.0		1827			wi	32
3901203	Diaz Mateus, Diana Carolina	VEN	1985.0		1827	1882.0		wi	36
12402273	Do, Huu Thuy Trang	VIE	1994.0		1827			wi	27
34146706	Erokhova, Violetta	RUS	2004.0		1827	1597.0			17
34165875	Ershova, Sofya	RUS	2004.0		1827	1861.0	1779.0		17
16200764	Hartmann, Cora	GER	2000.0		1827				21
44138059	Komissarova, Soigina	RUS	2007.0		1827	1754.0	1541.0		14
14919214	Koselova, Zuzana	SVK	1995.0		1827	1840.0		wi	26
13712578	Kostiyainen, Vera	KAZ	1996.0		1827	1696.0	1776.0		25
1201840	Kozma, Edit	HUN	1961.0	WFM	1827	1885.0			60
4170440	Lein, Marina	RUS	1943.0		1827	1784.0		wi	78
24192902	Leontyeva, Anastasija	RUS	1998.0		1827	1892.0	1772.0		23
14908514	Likavska, Barbora	SVK	1985.0		1827			wi	36
5031320	Manasa, K.	IND	1991.0		1827				30
22276297	Monge Gilgado, Eva Maria	ESP	1996.0		1827			wi	25
4209966	Mourouti, Paraskevi	GRE	1985.0		1827			wi	36
24639222	Muench, Marlene	GER	1990.0		1827			wi	31
6301444	Olcayoz, Gizem	TUR	1979.0		1827	1848.0	1856.0		42
13507990	Osipova, Polina	BLR	1994.0		1827			wi	27
24514764	Perez Sodupe, Cecilia	ESP	2000.0		1827	1609.0	1730.0		21
24180688	Pokrashenko, Anastasia	RUS	1997.0		1827			wi	24
4127447	Rashitova, Gulnara	RUS	1991.0		1827	1809.0		wi	30
2118980	Rodrigues, Camila Aparecida	BRA	1990.0		1827			wi	31
4697197	Rudolph, Stephanie	GER	1982.0		1827			wi	39
2111578	Soler Di Benedetto, Sandra	BRA	1975.0		1827				46
14927861	Tomovicsova, Evelina	SVK	1996.0		1827	1815.0		wi	25
1623613	Wilfling, Sandra	AUT	1994.0		1827	1723.0	1825.0		27
5207169	Abasolo, Krizza Lyn	PHI	1991.0		1826		1873.0	wi	30
1239040	Anghel, Maria	ROU	2004.0		1826	1725.0	1532.0		17
2911892	Balimezova, Margarita	BUL	2000.0		1826	1589.0	1563.0	wi	21
24178934	Cheriabkina, Anastasia	RUS	1997.0		1826			wi	24
14403153	Cosovic, Azra	BIH	1987.0		1826			wi	34
4300807	Courtney, Helen	NZL	1952.0		1826			wi	69
205745	Dierckens, Sarah	BEL	1987.0		1826		1789.0		34
4106725	Evseeva, Ludmila	RUS	1948.0		1826	1252.0	1199.0	wi	73
2263505	Garcia Millan, Laura	ESP	1989.0		1826	1813.0			32
3903877	Gonzalez Borjas, Maria Alejandra	VEN	1986.0		1826			wi	35
14605104	Jeric, Tina	SLO	1988.0		1826	1775.0		wi	33
14122294	Lagutina, Olga	RUS	1986.0		1826	1889.0	1890.0		35
639419	Lamotte, Gaelle	FRA	1974.0		1826	1839.0			47
2873252	Martinelli, Valeria	ITA	2003.0		1826	1718.0	1594.0		18
13300750	Meseljyan, Astghik	ARM	1993.0		1826	1822.0		wi	28
14919044	Murinova, Julia	SVK	1991.0		1826			wi	30
24138614	Opakhina, Irina	RUS	1994.0		1826			wi	27
714127	Orosz, Klara	HUN	1966.0		1826			wi	55
7110308	Samekto, Gracelia Paramesthi	INA	2002.0		1826	1739.0	1716.0	wi	19
13603701	Samniashvili, Tamar	GEO	1991.0		1826			wi	30
1204572	Stoican, Ionica-Alexandra	ROU	1989.0		1826			wi	32
14606011	Topic, Jelena	SLO	1990.0		1826	1916.0	1819.0		31
7000677	Uchida, Narumi	JPN	1987.0	WFM	1826	1839.0	1813.0	wi	34
1041606	Verhoeff, Timardi	NED	1998.0		1826			wi	23
1800876	Wilson, Julie	WLS	1956.0		1826				65
5108020	Zavala Tello, Marlene	MEX	1987.0	WFM	1826			wi	34
795194	Alexandrova, Angelina	HUN	2006.0		1825	1560.0	1635.0		15
1135708	Dusza, Elzbieta	POL	1990.0		1825			wi	31
2284766	Gonzalez Campo, Greta	ESP	1990.0		1825			wi	31
24626597	Hoffmann, Lena	GER	1990.0		1825			wi	31
333891	Hubsch, Anna	CZE	1994.0		1825		1818.0	wi	27
2122480	Kamphorst, Maraani	BRA	1990.0		1825			wi	31
1195760	Kucharska, Helena	POL	2006.0		1825	1421.0	1421.0		15
4110897	Kuzmina, Tatiana	RUS	1997.0		1825			wi	24
5300606	Mouradian, Suzan	LBN	1982.0		1825			wi	39
2262274	Mouradova, Nelli	ESP	1956.0		1825			wi	65
1025856	Muhren, Yvette	NED	1990.0		1825			wi	31
4134818	Nesterova, Galina	RUS	1939.0		1825			wi	82
2902338	Nestorova, Lozanka	BUL	1947.0		1825	1784.0	1792.0		74
2402114	Officer, Amy	SCO	1991.0	WFM	1825			wi	30
32086920	Ruiz Lupon, Neri	ESP	2002.0		1825	1800.0			19
2234530	Sanvicente Castan, Natalia	ESP	1990.0		1825			wi	31
24149217	Starnovskaya, Anastasiya	RUS	1990.0		1825			wi	31
13902660	Vartic, Irina	MDA	1990.0		1825			wi	31
22232478	Barrio Ugidos, Ainhoa	ESP	1994.0		1824	1730.0			27
24647993	Billing, Tanja	GER	1991.0		1824			wi	30
3405478	Cortes Arias, Mariela	CHI	1992.0	WCM	1824	1797.0	1796.0	wi	29
22250247	Dosuna Aguilar, Endika	ESP	1993.0		1824			wi	28
7602049	Farha, Doha	SYR	1992.0		1824	1798.0	1803.0	wi	29
14312336	February, Jesse Nikki	RSA	1997.0	WIM	1824	1839.0	1824.0		24
2107775	Fernandez, Tatiane Cristina Coelho	BRA	1984.0	WCM	1824	1786.0	1705.0		37
24173754	Fonyak, Marina	RUS	2002.0		1824	1739.0	1649.0		19
645885	Kefs, Tania	FRA	1990.0		1824			wi	31
2144433	Kikuchi Cadilhac, Mariana Sawae	BRA	2005.0		1824	1561.0	1534.0		16
335380	Kubosova, Jana	CZE	1999.0		1824				22
5716292	Lee, Lee Yin	MAS	1992.0		1824			wi	29
383597	Novotna, Tereza	CZE	2000.0		1824	1653.0	1629.0		21
329452	Pavelkova, Michaela	CZE	1992.0		1824			wi	29
22228110	Perez Castellano, Susana	ESP	1992.0		1824	1752.0	1792.0		29
4161572	Putrova, Svetlana	RUS	1987.0		1824			wi	34
825204	Reginato, Sabrina	ITA	1991.0		1824	1858.0	1839.0		30
13611208	Sanikidze, Salome	GEO	2001.0		1824	1563.0	1668.0	wi	20
3301338	Solis, Gabriela	BOL	1986.0		1824		1915.0	wi	35
24160920	Strelkova, Alina	RUS	1997.0		1824	1853.0	1820.0	wi	24
34120669	Anisimova, Arina	RUS	1998.0		1823			wi	23
4220838	Barbageorgopoulou, Fani	GRE	1994.0		1823			wi	27
6401252	Bouret, Angelica	DOM	1983.0		1823			wi	38
1413910	Christensen, Emilie Ellegaard	DEN	1992.0		1823			wi	29
5806585	Hng, Mei-Xian Eunice	SGP	2003.0		1823	1487.0	1561.0		18
7701128	Johnson, Gabriella	TTO	2000.0	WIM	1823	1733.0	1724.0		21
4271181	Kalyva, Kyriaki	GRE	2002.0		1823	1710.0	1702.0	wi	19
4199812	Kljueva, Mariya	RUS	1996.0		1823	1835.0		wi	25
2912406	Kosturska, Yoana	BUL	1993.0		1823			wi	28
4215265	Koutsogiannopoulou, Theodora	GRE	1992.0	WCM	1823	1855.0	1760.0		29
4117727	Lebedenko, Olga	RUS	1997.0		1823	1874.0		wi	24
2601710	Leger, Manon	CAN	1967.0		1823				54
1056476	Martinez, Anna	NED	2002.0		1823			wi	19
3604888	Pacheco Condo, Jessenia	ECU	1994.0		1823			wi	27
4164741	Parakhoni, Anna	RUS	1990.0		1823			wi	31
3601854	Rojas Solano, Jessenia	ECU	1987.0		1823				34
24178837	Schevieva, Nadezhda	RUS	1998.0		1823			wi	23
24149454	Talanova, Diana	RUS	1989.0		1823			wi	32
1513575	Tangelder, Yonne	NOR	1983.0		1823	1630.0	1701.0		38
14502135	Videkovic, Marina	CRO	1968.0		1823	1902.0	1595.0		53
14545101	Vukajlovic, Zorana	CRO	2000.0		1823	1726.0			21
24619779	Waltemath, Dagmar	GER	1981.0		1823			wi	40
2099721	Wang, Nancy	USA	2001.0		1823	1823.0		wi	20
6002277	Wong Ching Chi	HKG	2003.0	WCM	1823	1906.0	1934.0		18
8609837	Yang, Yingxia	CHN	1998.0		1823				23
34149748	Chernogaeva, Olga	RUS	1987.0		1822			wi	34
5710006	Chua, Jia-Tien	MAS	2003.0	WCM	1822	1798.0	1593.0		18
5116430	Fuentes Reyna, Margarita	MEX	1960.0		1822			wi	61
24138428	Kolokoltsova, Evgenia	RUS	1998.0		1822	1929.0		wi	23
